count_date,road_name,adt,latitude,longitude,sampling_count
1977-03-11,SCHOOL RD (WAITAKERE),1394.0,-36.865894717184055,174.64250991113468,10
1977-03-11,HENDERSON VALLEY RD,3291.0,-36.89777925293674,174.6119828114932,10
1977-03-11,HENDERSON VALLEY RD,1646.0,-36.894014891586096,174.6190297002745,10
1977-03-11,GOLF RD (WAITAKERE),3397.0,-36.926072634224894,174.66362682865756,12
1977-03-11,STURGES RD,407.0,-36.88915061908265,174.59548531457142,9
1977-03-11,PARRS CROSS RD,3258.0,-36.899765137209954,174.61707494368454,13
1977-03-11,STURGES RD,2250.0,-36.877179753275826,174.61886491957998,7
1977-03-11,MOIRE RD,624.0,-36.82338459846565,174.62493995354538,2
1977-03-11,STALEY RD,50.0,-36.973913197974944,174.6148793742366,1
1977-03-11,HENDERSON VALLEY RD,712.0,-36.89795945137081,174.5946249943414,12
1977-03-11,JAYS RD,97.0,-36.946278291604,174.62870361132252,1
1977-03-12,FOREST HILL RD,3382.0,-36.895360727415024,174.61948458313537,14
1977-03-15,BRUCE MCLAREN RD,3561.0,-36.9032972110466,174.62113384371247,14
1977-03-15,BOYLAN RD,93.0,-36.940784189943855,174.63561599345462,1
1977-03-15,CANDIA RD,1419.0,-36.89689623579431,174.5959383599622,12
1977-03-15,AVA AVE,554.0,-36.927354097120975,174.66222885466206,2
1977-04-11,KELWYN RD,1912.0,-36.902764808225044,174.66740787634885,3
1977-04-11,PARRS CROSS RD,109.0,-36.89834074664868,174.61377904908386,1
1977-04-11,ST LEONARDS RD (WAITAKERE),3558.0,-36.89826057075624,174.65885915332768,3
1977-04-12,ARCHIBALD RD,3220.0,-36.906843070219715,174.66325398972495,12
1977-04-15,BRAINS RD,1403.0,-36.89515834602923,174.66798302241278,2
1977-04-15,BEAUBANK RD,220.0,-36.89777401611796,174.66850008740184,1
1977-04-15,ARCHLYNN RD,1476.0,-36.90079302844385,174.66725273223906,8
1977-04-15,ARCHIBALD RD,1855.0,-36.89560371259068,174.66900272449692,2
1977-04-15,BEAUBANK RD,280.0,-36.898111563502624,174.6694950332492,1
1977-05-11,SWANSON RD (HENDERSON),6187.0,-36.870933423650186,174.6201802947552,9
1977-05-11,RATHGAR RD,5615.0,-36.86218689451567,174.62174550633202,11
1977-05-11,RATHGAR RD,2885.0,-36.861310989064776,174.62186160092637,10
1977-05-11,LINCOLN RD (HENDERSON),8826.0,-36.870580511919385,174.62819422211442,10
1977-05-11,POMARIA RD,5847.0,-36.862054374942865,174.62879849177097,15
1977-05-11,RATHGAR RD,2633.0,-36.87066659817357,174.62057853295258,11
1977-05-11,LINCOLN RD (HENDERSON),13957.0,-36.85098330702933,174.63094128605897,11
1977-05-12,FAIRDENE AVE,605.0,-36.86542300368753,174.62832033075512,3
1977-05-12,EDWARDS AVE,686.0,-36.86717304684628,174.62162654809558,3
1977-05-15,AWAROA RD (SUNNYVALE),1435.0,-36.897345674111726,174.6475269750836,8
1977-05-15,AWAROA RD (SUNNYVALE),646.0,-36.897740613007976,174.6430912928979,2
1977-05-15,AWAROA RD (SUNNYVALE),1762.0,-36.894523651843535,174.6351892207993,3
1977-06-11,SCENIC DR NORTH,1355.0,-36.86502848255833,174.56647864377052,11
1977-06-11,TRIG RD (WHENUAPAI),1896.0,-36.81523675329346,174.62490219806045,10
1977-06-11,MOIRE RD,809.0,-36.82338459846565,174.62493995354538,2
1977-06-11,SWANSON RD (HENDERSON),1499.0,-36.86497248307402,174.56730763113006,4
1977-06-11,HOBSONVILLE RD,5176.0,-36.803623320393456,174.63897052622605,22
1977-06-11,TIRIMOANA RD,2973.0,-36.88532084988836,174.6462810732251,11
1977-06-11,SCENIC DR (TITIRANGI),223.0,-36.878542942998216,174.54074674613662,7
1977-06-11,ROBERTS RD (WAITAKERE),2089.0,-36.87427211008305,174.64614483666958,6
1977-06-11,WAITAKERE RD (SWANSON),1799.0,-36.8647992158562,174.56609255187982,4
1977-06-11,VIEW RD (WAITAKERE),2458.0,-36.89387698301115,174.64416432780018,6
1977-06-11,SCENIC DR (TITIRANGI),109.0,-36.9331481972222,174.5736992180817,10
1977-06-12,SCHOOL RD (WAITAKERE),1628.0,-36.8660571052172,174.6372745683266,12
1977-06-15,BRIGHAM CREEK RD,2109.0,-36.7965788269939,174.59759768609692,13
1977-06-15,BRIGHAM CREEK RD,2423.0,-36.801046320805675,174.6441275633334,14
1977-06-22,SCHOOL RD (WAITAKERE),1696.0,-36.8660571052172,174.6372745683266,12
1977-07-11,TITIRANGI BEACH RD,508.0,-36.93942269257349,174.65839252763953,1
1977-07-11,SHAW RD (WAITAKERE),214.0,-36.94214958375518,174.6261115944233,3
1977-07-11,SOUTH TITIRANGI RD,1671.0,-36.94045961062096,174.65513616238803,3
1977-07-11,SOUTH TITIRANGI RD,3064.0,-36.938196280723844,174.65585074314097,1
1977-07-11,OTITORI BAY RD,1005.0,-36.940045672484615,174.65960751821308,5
1977-07-11,WEST COAST RD (WAITAKERE),620.0,-36.9325287872546,174.58097336835442,4
1977-07-11,SOUTH LYNN RD,2490.0,-36.92563550933578,174.669084740646,4
1977-07-11,LAINGHOLM DR,362.0,-36.949801291125716,174.64253577190217,12
1977-07-11,LAINGHOLM DR,262.0,-36.96623812648293,174.6382385776185,8
1977-07-11,PARK RD (WAITAKERE),1371.0,-36.93997130884522,174.65524911572524,6
1977-07-11,PARK RD (WAITAKERE),534.0,-36.934662656235965,174.65974900838324,4
1977-07-11,PIHA RD,633.0,-36.932926209366244,174.57480621854359,20
1977-07-15,GODLEY RD,5518.0,-36.932763497280185,174.66020183967288,8
1977-07-15,CASTLEFORD ST,1031.0,-36.93362007629485,174.66854029306018,3
1977-08-11,SWANSON RD (HENDERSON),4766.0,-36.860589897186365,174.6105954404039,12
1977-08-11,TITOKI ST (WAITAKERE),503.0,-36.85570693973168,174.65049110203213,2
1977-08-11,KONINI RD (WAITAKERE),253.0,-36.93544343849066,174.63922959150048,2
1977-08-11,TE ATATU RD,20684.0,-36.85894769189117,174.6520863143808,9
1977-08-11,POOKS RD,1268.0,-36.86834177027957,174.6045880599062,10
1977-08-11,SHAW RD (WAITAKERE),647.0,-36.91229412316728,174.62103242323195,7
1977-08-11,KELLYS RD (ORATIA),77.0,-36.918211030897616,174.607473539337,4
1977-08-11,PARRS CROSS RD,7888.0,-36.90686163801303,174.6274273902581,15
1977-08-11,JAEMONT AVE,521.0,-36.86283397468805,174.64938804525966,1
1977-08-11,WEST COAST RD (WAITAKERE),1791.0,-36.91869043642721,174.60734889453906,6
1977-08-11,VERA RD,1447.0,-36.8623604576724,174.64843559781244,3
1977-08-11,RED HILLS RD,1413.0,-36.8367989348246,174.6008786016436,8
1977-08-11,TORU ST,689.0,-36.85274593444449,174.6501694549844,2
1977-08-11,HENDERSON VALLEY RD,1904.0,-36.89777925293674,174.6119828114932,10
1977-08-11,MOUNTAIN RD (HENDERSON VALLEY),79.0,-36.910458895488574,174.54432940497864,2
1977-08-11,WEST COAST RD (WAITAKERE),2124.0,-36.91563772872434,174.61510887626554,5
1977-08-12,COVIL AVE,647.0,-36.86069970100692,174.65184360664554,3
1977-08-15,BIRDWOOD RD (WAITAKERE),148.0,-36.83817982192103,174.59672455998563,3
1977-08-15,BIRDWOOD RD (WAITAKERE),507.0,-36.863113204874395,174.59190370121811,2
1977-08-15,BRIDGE AVE,1451.0,-36.859467049153416,174.6523330543965,3
1977-08-15,CARTER RD (WAITAKERE),266.0,-36.9164601683338,174.6149466160095,7
1977-09-11,TAIKATA RD,3503.0,-36.841231349494215,174.6511218957092,12
1977-09-11,MATIPO RD (TE ATATU),734.0,-36.839402950702144,174.64060859030445,3
1977-09-11,POOKS RD,985.0,-36.86834177027957,174.6045880599062,10
1977-09-11,WHARF RD (WAITAKERE),951.0,-36.831636628619,174.6475293011594,2
1977-09-11,ROYAL VIEW RD,1459.0,-36.859374661282736,174.65119814463108,8
1977-09-11,YEOVIL RD,1434.0,-36.84424317584802,174.6510296588263,7
1977-09-11,MATIPO RD (TE ATATU),885.0,-36.8321466690214,174.6458470693553,5
1977-09-11,WOODLANDS PARK RD,3300.0,-36.93729336768497,174.6442883491816,8
1977-09-11,KOTUKU ST,1141.0,-36.85090711771048,174.64887375207138,5
1977-09-11,HUIA RD (WAITAKERE),951.0,-36.96251899394114,174.616289778348,4
1977-09-11,HARBOUR VIEW RD (WAITAKERE),1252.0,-36.84093191160839,174.65256210598534,8
1977-09-11,TE ATATU RD,2019.0,-36.831224297704786,174.64671312639388,10
1977-09-11,HUIA RD (WAITAKERE),713.0,-36.94921853520828,174.64165852930802,6
1977-09-11,GLORIA AVE,1351.0,-36.8488805662449,174.65006392481632,5
1977-09-11,WAKELING AVE,414.0,-36.866732774907604,174.64773306266827,1
1977-09-11,HUIA RD (WAITAKERE),2673.0,-36.94826491069314,174.62778012583146,1
1977-09-11,LYNDHURST RD,799.0,-36.8650904591231,174.6478660558892,5
1977-09-11,TIROROA AVE,801.0,-36.8707839592646,174.64678796809284,3
1977-09-15,EDMONTON RD,8877.0,-36.86565969019989,174.64386225291398,13
1977-10-11,GREAT NORTH RD (WAITAKERE),21567.0,-36.900373082342746,174.6527995623231,1
1977-10-11,RANUI AVE,261.0,-36.86784996471869,174.59894615998863,2
1977-10-11,METCALFE RD,873.0,-36.868965201059076,174.6044776974997,9
1977-10-11,ROYAL RD,1789.0,-36.83123060882707,174.6060662880333,12
1977-10-11,STRID RD,1396.0,-36.86979447254557,174.64599264280227,6
1977-10-11,HOBSONVILLE RD,5256.0,-36.803623320393456,174.63897052622605,22
1977-10-11,GRAINGER RD,482.0,-36.86172039215133,174.6464924561597,1
1977-10-11,METCALFE RD,2643.0,-36.86223888360064,174.61262677261337,14
1977-10-11,STRID RD,614.0,-36.86879030025885,174.6416968752757,4
1977-10-11,GREAT NORTH RD (WAITAKERE),17646.0,-36.900982179918586,174.65372177509826,1
1977-10-11,POOKS RD,1036.0,-36.86765946305104,174.58490804750141,11
1977-10-11,SABULITE RD,3606.0,-36.901666994547604,174.65567817423835,1
1977-10-11,SWANSON RD (HENDERSON),4288.0,-36.86395378837784,174.60179279674904,3
1977-10-11,POOKS RD,1476.0,-36.86834177027957,174.6045880599062,10
1977-10-11,TE ATATU RD,12390.0,-36.87552089383153,174.64644090812547,5
1977-10-11,LARNOCH RD,3391.0,-36.8627553706668,174.62103959766284,9
1977-10-11,SIMPSON RD,311.0,-36.86817513904872,174.59554254262562,2
1977-10-11,GLENVIEW RD,5957.0,-36.90223285745853,174.65517413117996,1
1977-10-11,LARNOCH RD,4211.0,-36.86329617094235,174.61508322914227,11
1977-10-12,SCHOOL RD (WAITAKERE),2454.0,-36.8660571052172,174.6372745683266,12
1977-10-15,EDMONTON RD,8779.0,-36.865814102197646,174.6431251745039,4
1977-11-11,LUCKENS RD,1060.0,-36.8154654232746,174.62729490248245,11
1977-11-11,NORVAL RD,972.0,-36.86989905835714,174.6279329471933,1
1977-11-11,SOUTH TITIRANGI RD,1126.0,-36.95061839864769,174.6525034719347,10
1977-11-11,REYNELLA DR,104.0,-36.84300076310121,174.610854418922,1
1977-11-11,REYNELLA DR,359.0,-36.83703515631046,174.61141331988807,3
1977-11-11,HELLEUR RD,804.0,-36.83425954377665,174.61800464033462,2
1977-11-11,KEMP RD (WAITAKERE),451.0,-36.831061959191686,174.61053673359157,2
1977-11-11,MAWNEY RD,543.0,-36.862704965117494,174.61547461655312,1
1977-11-11,POOKS RD,1690.0,-36.86834177027957,174.6045880599062,10
1977-11-11,ROYAL RD,3146.0,-36.83188841554056,174.61870596639855,12
1977-11-11,HEWLETT RD,319.0,-36.84448972111228,174.61072865021183,2
1977-11-11,TE HENGA RD,469.0,-36.87819469266581,174.54118854714463,6
1977-11-11,UNIVERSAL DR,982.0,-36.860403366246665,174.61238628449726,9
1977-11-11,HILLING ST,746.0,-36.926899668241454,174.66828151569808,3
1977-11-11,HETHERINGTON RD,354.0,-36.868560894481725,174.59164653955287,3
1977-11-11,HARRINGTON RD,891.0,-36.8597731652461,174.6216047528534,1
1977-11-11,HELENA ST,1034.0,-36.8539234954696,174.6123174376839,2
1977-11-11,O'NEILLS RD (SOUTH),395.0,-36.86855904752375,174.5843657100882,2
1977-11-11,MAKORA RD,1132.0,-36.83262304468585,174.61837384002774,8
1977-11-11,WEST COAST RD (WAITAKERE),1984.0,-36.91563772872434,174.61510887626554,5
1977-11-11,RIVERLEA RD,482.0,-36.78724074692602,174.60828534078155,2
1977-11-11,TAKAHE RD,314.0,-36.937324752004535,174.6691712708907,2
1977-11-12,DOLBEAR ST,619.0,-36.931535876081355,174.66740577565884,2
1977-11-12,DALE RD (WAITAKERE),68.0,-36.78741112864324,174.6076837465282,1
1977-11-12,THE GROVE,466.0,-36.92382469054795,174.66966271235196,1
1977-11-15,BRIGHAM CREEK RD,2521.0,-36.801046320805675,174.6441275633334,14
1977-11-15,CHAMBERLAIN RD (WAITAKERE),169.0,-36.849528548349866,174.5946725978547,3
1977-11-15,CARTER RD (WAITAKERE),86.0,-36.93731535057496,174.62369577934967,3
1977-11-15,BELLRINGER RD,405.0,-36.83602262738898,174.6103043471117,2
1977-12-01,LANTANA RD,562.0,-36.926720021961906,174.678471595744,1
1977-12-01,VICTORY RD (LAINGHOLM),746.0,-36.96459917410198,174.6302733094221,2
1977-12-01,VICTORY RD (LAINGHOLM),710.0,-36.96759912973194,174.6316964826876,3
1977-12-01,VICTORY RD (LAINGHOLM),348.0,-36.95774833764662,174.62439915635258,4
1977-12-02,WEST LYNN RD,1195.0,-36.92101403911993,174.66698574657687,3
1977-12-02,WEST LYNN RD,1083.0,-36.92363575565876,174.66321462316003,4
1977-12-02,WIDMORE DR,216.0,-36.83220585170913,174.6271449120698,2
1977-12-02,HUIA RD (WAITAKERE),1619.0,-36.95765617959497,174.62322912342592,9
1977-12-11,MOIRE RD,1829.0,-36.8323621678085,174.62164257829903,11
1977-12-11,LANTANA RD,363.0,-36.92753033673496,174.67214611961103,1
1977-12-11,LOOKOUT DR,49.0,-36.96433224179758,174.63002050220192,1
1977-12-11,WIDMORE DR,505.0,-36.83169638962268,174.62287316870655,3
1977-12-11,HUIA RD (WAITAKERE),2652.0,-36.95663871688729,174.62512808207913,3
1978-01-11,HOBSONVILLE RD,6546.0,-36.8148822713168,174.6277533992429,2
1978-01-11,WEST COAST RD (WAITAKERE),1284.0,-36.93336980742403,174.58076618309875,8
1978-01-11,SCENIC DR (TITIRANGI),445.0,-36.9331481972222,174.5736992180817,10
1978-01-11,HOBSONVILLE RD,5714.0,-36.81433946748629,174.62987189608086,2
1978-01-11,SCENIC DR (TITIRANGI),1162.0,-36.93411080218836,174.57859201041023,9
1978-01-11,TRIG RD (WHENUAPAI),1988.0,-36.81523675329346,174.62490219806045,10
1978-01-11,SCENIC DR (TITIRANGI),1756.0,-36.932587289487046,174.57521467591042,9
1978-01-11,HOBSONVILLE RD,4892.0,-36.803623320393456,174.63897052622605,22
1978-02-11,HOBSONVILLE RD,5264.0,-36.813617636344134,174.63189687815014,1
1978-02-11,HOBSONVILLE RD,7455.0,-36.79830566380686,174.6480702676239,8
1978-03-11,POMARIA RD,6737.0,-36.862054374942865,174.62879849177097,15
1978-03-11,GOLF RD (WAITAKERE),3479.0,-36.926072634224894,174.66362682865756,12
1978-03-11,LINCOLN RD (HENDERSON),15596.0,-36.86161308438879,174.62942851526938,7
1978-03-11,LINCOLN RD (HENDERSON),12107.0,-36.870580511919385,174.62819422211442,10
1978-03-11,LINCOLN RD (HENDERSON),16370.0,-36.85098330702933,174.63094128605897,11
1978-03-15,GODLEY RD,5171.0,-36.932763497280185,174.66020183967288,8
1978-03-15,AVA AVE,637.0,-36.927354097120975,174.66222885466206,2
1978-03-15,EDMONTON RD,9570.0,-36.86565969019989,174.64386225291398,13
1978-03-15,EDMONTON RD,10287.0,-36.87304813092343,174.6388374024873,10
1978-03-15,EDMONTON RD,8106.0,-36.865814102197646,174.6431251745039,4
1978-04-11,SEYMOUR RD (SUNNYVALE),1614.0,-36.89819717264707,174.63220380243672,4
1978-04-11,WEST LYNN RD,1057.0,-36.92363575565876,174.66321462316003,4
1978-04-11,PARK RD (WAITAKERE),979.0,-36.934662656235965,174.65974900838324,4
1978-04-11,WATTLE RD (SUNNYVALE),971.0,-36.89456131314478,174.63834346504794,2
1978-04-11,HIGHLAND AVE,824.0,-36.92809091178019,174.6604597491515,2
1978-04-11,WAARI AVE,237.0,-36.8963227590014,174.64133263188236,1
1978-04-11,SUNHILL RD,542.0,-36.900383888624724,174.6422725791146,2
1978-04-11,SUNNYSIDE RD (SUNNYVALE),511.0,-36.89521903609751,174.63509183583733,1
1978-04-11,TITIRANGI RD,5678.0,-36.91848678906275,174.66466313660138,1
1978-04-11,TITIRANGI RD,8627.0,-36.93562101847829,174.65889399643532,5
1978-04-11,PLEASANT RD,6654.0,-36.92181268297864,174.66080629491532,4
1978-04-11,SEYMOUR RD (SUNNYVALE),2102.0,-36.90501215023561,174.62689425285038,12
1978-04-12,DON BUCK RD,4262.0,-36.83578117586974,174.60215817103835,9
1978-04-12,DON BUCK RD,3053.0,-36.84528400056511,174.60798641494927,3
1978-04-12,DON BUCK RD,4213.0,-36.858584786982185,174.60956625964027,17
1978-04-12,DON BUCK RD,5315.0,-36.83255675364092,174.60464751655368,2
1978-04-12,DON BUCK RD,3889.0,-36.84294159153268,174.60523461356587,5
1978-05-11,SWANSON RD (HENDERSON),8325.0,-36.86136557169479,174.61255233054843,9
1978-05-11,UNIVERSAL DR,997.0,-36.860403366246665,174.61238628449726,9
1978-05-11,METCALFE RD,2048.0,-36.86223888360064,174.61262677261337,14
1978-05-11,SWANSON RD (HENDERSON),5297.0,-36.860589897186365,174.6105954404039,12
1978-05-11,LARNOCH RD,4560.0,-36.86329617094235,174.61508322914227,11
1978-05-12,DON BUCK RD,5453.0,-36.858584786982185,174.60956625964027,17
1978-06-11,WOODLANDS PARK RD,3984.0,-36.93729336768497,174.6442883491816,8
1978-06-11,KONINI RD (WAITAKERE),461.0,-36.933312037193645,174.6486490388187,6
1978-06-11,KONINI RD (WAITAKERE),1390.0,-36.924299343431464,174.64924077287688,10
1978-06-11,SWANSON RD (HENDERSON),8046.0,-36.870933423650186,174.6201802947552,9
1978-06-11,KAURILANDS RD,4369.0,-36.92678274260496,174.65408817073398,9
1978-06-11,KAURILANDS RD,3921.0,-36.92209499506952,174.64830641194825,7
1978-06-11,SWANSON RD (HENDERSON),11225.0,-36.86270736275353,174.61397151149197,10
1978-06-11,SWANSON RD (HENDERSON),7914.0,-36.86434358613555,174.61494822955845,2
1978-06-11,RATHGAR RD,2889.0,-36.87066659817357,174.62057853295258,11
1978-06-15,ATKINSON RD,3218.0,-36.92864900859738,174.65470108843311,1
1978-06-15,ATKINSON RD,4578.0,-36.92665856659124,174.65459069731395,1
1978-06-15,ATKINSON RD,3549.0,-36.921812459644116,174.6601776246851,10
1978-06-15,ATKINSON RD,2554.0,-36.93752248077279,174.65439891535138,10
1978-07-01,PINE AVE,2196.0,-36.901347557109865,174.61670430579585,2
1978-07-11,STURGES RD,2240.0,-36.877179753275826,174.61886491957998,7
1978-07-11,O'NEILLS RD (NORTH),1219.0,-36.86568802711991,174.5860676502269,3
1978-07-11,STURGES RD,381.0,-36.88915061908265,174.59548531457142,9
1978-07-11,SUNNYVALE RD (WAITAKERE),179.0,-36.85362686643895,174.5664253656638,2
1978-07-11,MOIRE RD,2126.0,-36.8323621678085,174.62164257829903,11
1978-07-11,SEYMOUR RD (SUNNYVALE),2397.0,-36.90501215023561,174.62689425285038,12
1978-07-11,TRIG RD (WHENUAPAI),1991.0,-36.81523675329346,174.62490219806045,10
1978-07-11,HOBSONVILLE RD,7410.0,-36.8181111559939,174.6157138555315,20
1978-07-11,SPENCE RD,425.0,-36.880033650704725,174.61712995533298,1
1978-07-11,PARRS CROSS RD,10069.0,-36.90686163801303,174.6274273902581,15
1978-07-11,PARRS CROSS RD,3107.0,-36.899765137209954,174.61707494368454,13
1978-07-12,FITZWATER PL,708.0,-36.87815706824018,174.61858261680905,2
1978-07-15,BRIGHAM CREEK RD,3057.0,-36.801046320805675,174.6441275633334,14
1978-07-15,BRIGHAM CREEK RD,2388.0,-36.7965788269939,174.59759768609692,13
1978-07-15,BRUCE MCLAREN RD,3445.0,-36.9032972110466,174.62113384371247,14
1978-07-15,CANDIA RD,1799.0,-36.89689623579431,174.5959383599622,12
1978-07-15,AMREINS RD (WAITAKERE),131.0,-36.85435342074632,174.55778110479375,1
1978-07-17,CANDIA RD,956.0,-36.868575296998884,174.5892236478006,11
1978-08-11,HENDERSON VALLEY RD,2238.0,-36.89777925293674,174.6119828114932,10
1978-08-11,PARK RD (WAITAKERE),955.0,-36.93997130884522,174.65524911572524,6
1978-08-11,WEST COAST RD (WAITAKERE),2138.0,-36.91563772872434,174.61510887626554,5
1978-08-11,TE ATATU RD,16250.0,-36.87030265529632,174.64639620062573,1
1978-08-11,PARK RD (WAITAKERE),836.0,-36.934662656235965,174.65974900838324,4
1978-08-11,OTITORI BAY RD,924.0,-36.940045672484615,174.65960751821308,5
1978-08-11,HENDERSON VALLEY RD,1421.0,-36.894014891586096,174.6190297002745,10
1978-08-11,ZITA MARIA DR,1137.0,-36.84899643506677,174.6100717675923,6
1978-08-11,TITIRANGI BEACH RD,472.0,-36.93997665408485,174.65874140062292,5
1978-08-11,ZITA MARIA DR,1536.0,-36.84634438624079,174.6148723217646,9
1978-08-12,FOREST HILL RD,3304.0,-36.895360727415024,174.61948458313537,14
1978-08-12,DONOVAN AVE,151.0,-36.846990816437824,174.61306904434707,1
1978-08-15,BORDER RD,1162.0,-36.89309973608828,174.61938069361977,4
1978-08-15,ANICH RD,424.0,-36.8470760859938,174.61409142784066,1
1978-08-21,ZITA MARIA DR,1728.0,-36.84634438624079,174.6148723217646,9
1978-10-11,STOTTHOLM RD,1415.0,-36.93210688661895,174.66782241283875,5
1978-10-11,LA ROSA ST,1281.0,-36.930926379288074,174.675487515143,4
1978-10-11,TRIANGLE RD (WAITAKERE),1989.0,-36.834525786956135,174.60367944213638,15
1978-10-11,WAIMUMU RD,3570.0,-36.84480557415333,174.6246081772583,9
1978-10-11,MAKORA RD,1344.0,-36.837194552007006,174.61759549499092,9
1978-10-11,WAIMUMU RD,1411.0,-36.84444966918692,174.60836146253476,6
1978-10-11,TRIANGLE RD (WAITAKERE),6344.0,-36.849022373896865,174.62801722402557,9
1978-10-12,DON BUCK RD,4099.0,-36.84294159153268,174.60523461356587,5
1978-10-12,DON BUCK RD,2826.0,-36.821362040791826,174.60729507387123,15
1978-10-15,GODLEY RD,5234.0,-36.932763497280185,174.66020183967288,8
1978-10-15,AVONLEIGH RD,2013.0,-36.93171806652664,174.67495469544997,5
1978-10-15,CASTLEFORD ST,1701.0,-36.93362007629485,174.66854029306018,3
1978-10-15,GODLEY RD,8810.0,-36.92871130518724,174.68805833581365,10
1978-11-11,LINCOLN RD (HENDERSON),14825.0,-36.85098330702933,174.63094128605897,11
1978-11-11,TE ATATU RD,20298.0,-36.85894769189117,174.6520863143808,9
1978-11-11,STRID RD,1438.0,-36.86979447254557,174.64599264280227,6
1978-11-11,TAIKATA RD,3609.0,-36.841231349494215,174.6511218957092,12
1978-11-11,LINCOLN RD (HENDERSON),13681.0,-36.86341026804175,174.62917502449196,11
1978-11-11,LINCOLN RD (HENDERSON),12891.0,-36.852634692270215,174.63014638685348,4
1978-11-11,TE ATATU RD,4231.0,-36.832666516371326,174.64801113079758,11
1978-11-11,TE ATATU RD,7518.0,-36.8398748833204,174.6514403671227,9
1978-11-11,TE ATATU RD,15487.0,-36.88578366897829,174.64475374799733,11
1978-11-11,LINCOLN RD (HENDERSON),13681.0,-36.87146558547343,174.62806716574985,5
1978-11-11,POMARIA RD,6599.0,-36.862054374942865,174.62879849177097,15
1978-11-11,YEOVIL RD,2639.0,-36.84424317584802,174.6510296588263,7
