,count_date,road_name,adt,latitude,longitude,sampling_count
284,2008-12-02,WHITMORE RD,397.0,-36.35499263854853,174.73998425988808,3
285,2009-12-09,WHITMORE RD,440.0,-36.354562208420894,174.73982980636447,1
286,2010-07-17,WHITMORE RD,353.0,-36.35499263854853,174.73998425988808,3
287,2012-05-02,WHITMORE RD,325.0,-36.35499263854853,174.73998425988808,3
288,2011-09-07,WHITMORE RD,152.0,-36.385288698987715,174.75111635044814,1
289,2010-07-20,WHITMORE RD,177.0,-36.385306884693314,174.75110561003822,1
290,2008-12-02,WHITMORE RD,159.0,-36.385297710128214,174.75111655256626,1
291,2011-11-22,WHITAKER RD,9641.0,-36.402347569787004,174.65930409324778,1
292,2008-06-16,WHITAKER RD,7319.0,-36.40238501021988,174.65920453126083,1
293,2012-03-13,WILKS RD (RURAL),1740.0,-36.64208758867661,174.64678228692475,2
294,2008-06-13,WILKS RD (RURAL),1377.0,-36.64208758867661,174.64678228692475,2
295,2009-02-19,WILKS RD (RURAL),954.0,-36.64688553760472,174.65569911013023,1
296,2011-02-11,WILKS RD (RURAL),993.0,-36.65169023196329,174.66279374019277,1
297,2012-03-05,WILKS RD (EAST),1027.0,-36.650278062949255,174.66837903191256,1
298,2008-06-13,WILKS RD (EAST),1010.0,-36.65027312499711,174.66808807450025,1
299,2010-03-15,WILKS RD (EAST),1049.0,-36.651689919650956,174.66281610704743,1
300,2010-06-17,WILKS RD WEST,138.0,-36.64171355289229,174.64580119602826,1
301,2008-12-11,WILLIAMSON RD,43.0,-36.27680752424486,174.49730505655342,1
302,2011-04-30,WAIPA ST,15789.0,-36.809330189189225,174.7086707022155,2
303,2011-08-17,ARRAN RD,4044.0,-36.72776625053177,174.73170912610172,1
304,2010-08-10,DUNRAVEN PL,231.0,-36.701021941444615,174.74102654642925,1
305,2010-07-31,GEOFFREY RD,688.0,-36.701800422446865,174.73895084559956,1
306,2011-08-17,JOHN DOWNS DR,2560.0,-36.717251980260436,174.72766632636947,1
307,2010-05-08,JOHN DOWNS DR,2691.0,-36.71723274646408,174.72712847866802,1
308,2012-05-21,LINGHAM CRES,505.0,-36.70337929542931,174.73143036669293,1
309,2011-06-14,MASTERTON RD,1139.0,-36.72134458883292,174.74923340104667,1
310,2010-02-10,MATIPO RD (TAKAPUNA),2199.0,-36.74641581092793,174.74587110389962,1
311,2010-02-19,MAXWELTON DR,4871.0,-36.743707803407226,174.74244974292506,1
312,2011-08-17,OAKTREE AVE,3654.0,-36.723896058073976,174.72821827367812,1
313,2010-05-08,OAKTREE AVE,3855.0,-36.72464364719231,174.72577163145667,1
314,2012-03-09,PENGUIN DR,917.0,-36.7316553244337,174.7419197176173,1
315,2011-02-08,SARTORS AVE,3397.0,-36.714058036778944,174.7272589169389,2
316,2011-08-17,SARTORS AVE,3468.0,-36.714058036778944,174.7272589169389,2
317,2010-05-08,SARTORS AVE,3628.0,-36.71427076910477,174.72936848197543,2
318,2011-02-08,SARTORS AVE,3383.0,-36.71427076910477,174.72936848197543,2
319,2012-02-14,SEATON RD,404.0,-36.729515464077906,174.7489260685561,1
320,2011-08-25,WEATHERLY RD,1019.0,-36.70256850937475,174.74128531842305,1
321,2011-08-17,PONDEROSA DR,1692.0,-36.72029721304993,174.7215428048105,1
322,2011-02-08,CARIBBEAN DR,8261.0,-36.75959212408125,174.72061724950473,1
323,2011-02-08,CARIBBEAN DR,8232.0,-36.75981512408688,174.72077906542182,1
324,2010-05-08,HUGH GREEN DR,7614.0,-36.72945749570117,174.719507739239,1
325,2011-08-10,HUGH GREEN DR,8093.0,-36.73176042052093,174.72418400635152,1
326,2010-03-01,HUGH GREEN DR,9548.0,-36.73248940478281,174.72612643721732,1
327,2011-08-02,COLISEUM DR,8678.0,-36.729360601940996,174.70305575361243,1
328,2010-04-24,COLISEUM DR,8598.0,-36.729360281490436,174.70307814250998,2
329,2010-05-12,COLISEUM DR,8613.0,-36.729360281490436,174.70307814250998,2
330,2011-08-18,MEDALLION DR,5755.0,-36.71939067238032,174.71690960578044,1
331,2010-05-12,CORNERSTONE DR,1292.0,-36.72096563363132,174.71144706477813,1
332,2011-11-11,KING EDWARD AVE (EPSOM),1552.0,-36.89080077624842,174.77282063728032,1
333,2011-11-11,QUEEN MARY AVE (EPSOM),1323.0,-36.89198580865412,174.77253384471405,1
334,2012-02-10,ST LEONARDS RD (EPSOM),2490.0,-36.89678130952525,174.76160200876384,1
335,2011-11-05,SELWYN RD (EPSOM),6196.0,-36.90213016139864,174.76922203158074,1
336,2011-11-11,THE DRIVE (EPSOM),10947.0,-36.89098640868135,174.77064796738492,1
337,2011-11-12,THE DRIVE (EPSOM),11250.0,-36.89383935751374,174.769726358943,1
338,2011-11-16,WINDMILL RD (MT EDEN),1307.0,-36.886503269027905,174.76300401572914,1
339,2011-11-17,BANK ST (MT EDEN),269.0,-36.89080387656338,174.75744732550208,1
340,2011-11-04,CAMPBELL RD (GREENLANE),16771.0,-36.906932064879214,174.786830829524,1
341,2011-11-05,CAMPBELL RD (GREENLANE),14735.0,-36.897627271881,174.79599574442244,1
342,2010-02-23,AHUROA VALLEY RD,87.0,-36.48054476777855,174.55979616848893,1
343,2010-12-08,ALBERT ST 2 (RIVERHEAD),407.0,-36.757171365860415,174.59216458302743,1
344,2011-08-20,ALEXANDER RD,670.0,-36.436090764641534,174.74196065737902,1
345,2009-12-11,ALEXANDER RD,846.0,-36.43629421699253,174.741608225387,1
346,2012-04-05,ALICE ST,389.0,-36.7596927870716,174.5896513180959,1
347,2008-07-04,ALNWICK ST (NEVILLE ST ENT),3266.0,-36.399383027811254,174.66505045183618,2
348,2011-04-20,ALNWICK ST (NEVILLE ST ENT),3417.0,-36.399383027811254,174.66505045183618,2
349,2009-03-04,ANDERSON RD (MATAKANA),288.0,-36.36866097564235,174.6825300634961,2
350,2011-03-25,ANDERSON RD (MATAKANA),239.0,-36.36866097564235,174.6825300634961,2
351,2010-11-09,ANDERSON RD (MATAKANA),225.0,-36.36822108479103,174.68048087283088,1
352,2008-06-10,ANDERSON RD (MATAKANA),269.0,-36.363642266300715,174.67210139576898,1
353,2010-02-16,ANDERSON RD 2 (KAUKAPAKAPA),77.0,-36.6321545652761,174.49215188534706,2
354,2008-10-22,ANDERSON RD 2 (KAUKAPAKAPA),66.0,-36.6321545652761,174.49215188534706,2
355,2011-04-05,ANNANDALE RD,243.0,-36.80896529816774,174.52400484485474,1
356,2009-05-29,ANNANDALE RD,263.0,-36.80864501027431,174.52437962926197,1
357,2011-09-21,ANNETT RD,307.0,-36.795541742734244,174.5135732454243,1
358,2010-02-11,ARARIMU VALLEY RD,986.0,-36.740208771041345,174.53373196922345,1
359,2008-11-20,ARARIMU VALLEY RD,927.0,-36.73978291702706,174.53390269087822,1
360,2009-07-17,ARARIMU VALLEY RD,795.0,-36.73897482239678,174.5343569934893,1
361,2010-02-11,ARARIMU VALLEY RD,214.0,-36.70801415448115,174.5557171620231,1
362,2008-09-30,ARARIMU VALLEY RD,197.0,-36.70854481130085,174.55580622785232,1
363,2009-07-17,ARARIMU VALLEY RD,173.0,-36.7083738846369,174.55578039096898,1
364,2008-10-17,ARARIMU VALLEY RD,98.0,-36.67255075974517,174.5357783544527,1
365,2009-07-27,ARARIMU VALLEY RD,97.0,-36.67263128765544,174.535824715273,1
366,2010-02-19,ARARIMU VALLEY RD,105.0,-36.67226455033353,174.535604815705,1
367,2008-08-06,ARIKI DR,860.0,-36.41832485892301,174.72452180665826,1
368,2008-11-20,ARKLES DR,519.0,-36.637693368653395,174.74950968810947,1
369,2011-09-14,ARTHUR ST (RIVERHEAD),376.0,-36.758699522688524,174.591804089125,1
370,2012-04-05,ARTHUR ST (RIVERHEAD),458.0,-36.758794616318866,174.59278066759086,1
371,2010-03-30,ASHTON RD (OMAHA),82.0,-36.31352022896845,174.76078117214695,1
372,2011-05-04,ATKINS RD,79.0,-36.201469109748786,174.63395420523025,1
373,2010-06-17,AUBREY RD,197.0,-36.63988291674383,174.67495530395848,1
374,2008-08-05,AWANOHI RD,637.0,-36.68330588690107,174.69952151123124,4
375,2009-02-03,AWANOHI RD,710.0,-36.68330588690107,174.69952151123124,4
376,2010-03-15,AWANOHI RD,798.0,-36.68330588690107,174.69952151123124,4
377,2011-05-09,AWANOHI RD,804.0,-36.68329671624536,174.69953250071563,1
378,2008-08-05,AWANOHI RD,444.0,-36.68485635211044,174.69761949879472,1
379,2009-02-03,AWANOHI RD,436.0,-36.687578533082096,174.68237996170038,1
380,2010-04-01,AWAPEKA RD,43.0,-36.266791389425954,174.49881695807153,1
381,2010-06-25,BALD HILL RD (RIVERHEAD),118.0,-36.66966665232635,174.53644835146255,1
382,2008-10-14,BALD HILL RD (RIVERHEAD),109.0,-36.67072221147331,174.54751360870839,1
383,2008-10-14,BALD HILL RD (RIVERHEAD),59.0,-36.672334329392704,174.56211521072836,1
384,2009-10-08,BALD HILL RD (RIVERHEAD),65.0,-36.67127289893299,174.56674869848584,1
385,2010-09-22,BARR RD (JAMIESON BAY),53.0,-36.49671641841256,174.71288398545738,1
386,2010-09-01,BARRETT RD,145.0,-36.76104128449935,174.60735711821738,1
387,2012-03-19,BAWDEN RD (RURAL),936.0,-36.68053358002845,174.65315238161384,1
388,2011-08-17,BAWDEN RD (RURAL),639.0,-36.67173261162033,174.66246409735473,1
389,2008-09-17,BAWDEN RD (RURAL),649.0,-36.67186427806882,174.6614262875385,2
390,2009-02-12,BAWDEN RD (RURAL),749.0,-36.67186427806882,174.6614262875385,2
391,2009-02-20,BAWDEN RD (RURAL),850.0,-36.670653144207506,174.67196315642178,1
392,2010-06-09,BAWDEN RD (RURAL),636.0,-36.671813758293005,174.66181684073922,1
393,2011-08-17,BAWDEN RD (RURAL),801.0,-36.672701649096496,174.67628199663451,1
394,2010-06-09,BAWDEN RD (RURAL),734.0,-36.67230512702287,174.67563557728394,1
395,2011-08-17,BAWDEN RD (EAST),679.0,-36.67534629947639,174.68432917506715,1
396,2008-10-02,BAWDEN RD (EAST),764.0,-36.67537459860855,174.68424027064788,1
397,2009-03-11,BAWDEN RD (EAST),973.0,-36.67537475686387,174.6842290839162,1
398,2010-06-09,BAWDEN RD (EAST),689.0,-36.67510740955478,174.68528631857174,1
399,2008-07-04,BAXTER ST (WARKWORTH),3398.0,-36.39787762164225,174.66634521159256,1
400,2011-11-16,BAXTER ST (WARKWORTH),3885.0,-36.39799150436043,174.66658179906688,1
401,2010-04-22,BEAVER RD,32.0,-36.29640366935229,174.4228894243837,1
402,2010-03-24,BEAVER RD,11.0,-36.2962110871967,174.4224070722954,1
403,2008-06-09,BERTRAM ST,406.0,-36.40380427103478,174.66409659761948,1
404,2011-11-18,BERTRAM ST,640.0,-36.40052685241292,174.6664129354626,1
405,2008-06-23,BEVERLEY RD,2447.0,-36.62808662330799,174.7314887451447,1
406,2010-02-24,BIDDLE RD,62.0,-36.30514220591277,174.48196485292488,1
407,2010-03-25,BILLING RD,51.0,-36.52764132580585,174.67752397766174,1
408,2010-03-30,BIRDSALL RD,45.0,-36.313357036869384,174.75594359473786,1
409,2012-04-20,BLACK SWAMP RD,86.0,-36.14523921899272,174.60507866473046,1
410,2012-04-20,BLACK SWAMP RD,183.0,-36.13271518185106,174.60662378639515,3
411,2010-08-18,BLACK SWAMP RD,121.0,-36.142699467721755,174.61027276573344,1
412,2011-09-27,BLACK SWAMP RD,146.0,-36.13271518185106,174.60662378639515,3
413,2008-06-19,BLACKBRIDGE RD (DAIRY FLAT),1098.0,-36.67459799277435,174.6371689336296,1
414,2009-10-29,BLACKBRIDGE RD (DAIRY FLAT),656.0,-36.68355278289509,174.6204036922319,1
415,2011-05-09,BLACKBRIDGE RD (DAIRY FLAT),510.0,-36.683545471852476,174.62094072940565,1
416,2008-10-14,BLACKBRIDGE RD (DAIRY FLAT),122.0,-36.670403316480424,174.56980821835506,1
417,2011-12-07,BLANC RD,355.0,-36.62079135362891,174.67689036117227,1
418,2010-05-27,BODHISATTVA RD,132.0,-36.62565607356598,174.59707043486057,1
419,2010-10-07,BOLER RD,57.0,-36.37491538579382,174.4547728197939,1
420,2012-03-28,BOORD CRES,667.0,-36.783913121901115,174.56104923017762,2
421,2008-09-12,BOORD CRES,650.0,-36.783913121901115,174.56104923017762,2
422,2010-03-18,BOOTH RD,59.0,-36.30304658662786,174.45145423665002,1
423,2010-06-02,BORROW RD,78.0,-36.2859737325436,174.54838725901715,1
424,2010-04-01,BOSHER RD,137.0,-36.274305323978034,174.51346676814515,1
425,2010-04-01,BOSHER RD,106.0,-36.27732312898136,174.537650889283,1
426,2010-08-09,BRADDICK RD,50.0,-36.19814106007279,174.58106696804347,1
427,2011-09-20,BRANDON RD (WHANGAPARAOA),359.0,-36.6317246394496,174.76550165911078,1
428,2010-09-24,BRICK BAY DR,399.0,-36.393011618625096,174.72650441362296,2
429,2008-08-07,BRICK BAY DR,339.0,-36.39465148827117,174.72717622236308,1
430,2011-05-05,BRIGHTSIDE RD (STANMORE BAY),1878.0,-36.62603712869068,174.72613098022498,1
431,2010-05-20,BRIGHTSIDE RD (STANMORE BAY),2784.0,-36.62562520133857,174.72905171328534,1
432,2010-07-29,BRIGHTSIDE RD (STANMORE BAY),1991.0,-36.62570748702989,174.7271077243689,1
433,2011-05-05,BRIGHTSIDE RD (STANMORE BAY),4225.0,-36.62602630823897,174.73060392357309,1
434,2010-07-29,BRIGHTSIDE RD (STANMORE BAY),4722.0,-36.626035156688644,174.73061530441132,1
435,2011-05-05,BRIGHTSIDE RD (STANMORE BAY),3995.0,-36.62675264643604,174.7382917437291,1
436,2010-08-03,BRIGHTSIDE RD (STANMORE BAY),6240.0,-36.62664980935354,174.73916171035685,1
437,2011-05-06,BRIGHTSIDE RD (STANMORE BAY),5419.0,-36.62672222351882,174.7440726922233,1
438,2010-08-03,BRIGHTSIDE RD (STANMORE BAY),5462.0,-36.626541849884724,174.74469487549928,1
439,2008-11-16,BRIXTON RD (MANLY),514.0,-36.632044549604295,174.76154990409398,1
440,2008-09-11,BROADLANDS DR,2188.0,-36.34135497745603,174.76023781697054,1
441,2008-12-02,BROADLANDS DR,2971.0,-36.340508945295134,174.7699122180056,2
442,2010-11-04,BROADLANDS DR,2639.0,-36.340508945295134,174.7699122180056,2
443,2008-09-11,BROADLANDS DR,1397.0,-36.340046449288046,174.77496013276246,1
444,2010-11-03,BROADLANDS DR,1767.0,-36.340097295692495,174.77457132334308,1
445,2006-03-27,BROOKDALE RD (PARE),916.0,-36.74908290307796,174.63820153345802,1
446,2010-02-26,BURMA RD,52.0,-36.34627894201008,174.3635891830091,1
447,2010-02-26,BURMA RD,96.0,-36.351658329219866,174.3253471401978,1
448,2011-09-20,BURNE RD,146.0,-36.66231478058256,174.58635947498885,1
449,2011-09-27,CAMES RD (TE ARAI),13.0,-36.168925329264304,174.58033527691867,1
450,2011-04-12,CAPE RODNEY RD,105.0,-36.28064599206849,174.79168325884623,1
451,2008-07-01,CAPITOL RD,554.0,-36.62223991855107,174.77233015372525,2
452,2008-07-03,CAPITOL RD,30.0,-36.62223991855107,174.77233015372525,2
453,2011-03-07,CENTREWAY RD,7248.0,-36.59609228469449,174.69796403306233,2
454,2008-10-07,CENTREWAY RD,8057.0,-36.596421643267774,174.69888790788892,1
455,2011-02-23,CENTREWAY RD,6527.0,-36.59609228469449,174.69796403306233,2
456,2008-10-06,CENTREWAY RD,7747.0,-36.59173676622465,174.6942916033942,1
457,2009-01-15,CENTREWAY RD,8502.0,-36.59065325433363,174.69378726170342,1
458,2012-05-01,CENTREWAY RD,8483.0,-36.59146802212047,174.69417394676972,1
459,2008-10-07,CENTREWAY RD,6632.0,-36.59002660654036,174.69348294086353,1
460,2009-01-21,CENTREWAY RD,6829.0,-36.58708969366895,174.69209982841133,1
461,2011-02-23,CENTREWAY RD,8082.0,-36.58838789394253,174.6927205863943,1
462,2008-10-06,CENTREWAY RD,3271.0,-36.58503883705693,174.69116088378448,1
463,2009-01-20,CENTREWAY RD,3446.0,-36.58515534734901,174.69120813457158,1
464,2011-02-09,CENTREWAY RD,4459.0,-36.582128289962604,174.68982323708443,1
465,2011-02-09,CENTREWAY RD,1410.0,-36.578707254400506,174.68825105222342,1
466,2008-10-07,CENTREWAY RD,1121.0,-36.58097298191984,174.6892951078088,1
467,2009-01-20,CENTREWAY RD,1104.0,-36.58031027519711,174.68899007861125,1
468,2010-03-08,CHURCH HILL RD,59.0,-36.28250568121102,174.4437251905117,1
469,2009-12-01,HENWOOD RD (TAUPAKI),215.0,-36.82214599618554,174.578385328508,1
470,2011-02-12,CLAYDEN RD,200.0,-36.38378863995762,174.66050379301657,1
471,2011-02-12,CLAYDEN RD,110.0,-36.38039909101735,174.6618140354886,2
472,2010-02-25,CLIFFORD RD (AHUROA),66.0,-36.47001871674997,174.5533798124854,1
473,2010-11-05,CLINTON RD,421.0,-36.3807433857092,174.75801513787513,1
474,2011-09-27,COAL HILL RD,235.0,-36.14152867777703,174.586553904384,1
475,2010-08-18,COAL HILL RD,186.0,-36.14180493378164,174.58611490803304,1
476,2011-09-27,COAL HILL RD,134.0,-36.1417985793229,174.59338333385253,1
477,2008-11-20,COCHRANE AVE,4033.0,-36.6395526052075,174.7431987245256,1
478,2010-06-24,CONICAL PEAK RD,12.0,-36.34623608760312,174.6057072212847,1
479,2008-10-16,CONSTABLE RD (MURIWAI),235.0,-36.842237183241274,174.44740636831162,3
480,2009-06-11,CONSTABLE RD (MURIWAI),291.0,-36.842237183241274,174.44740636831162,3
481,2010-07-14,CONSTABLE RD (MURIWAI),217.0,-36.842237183241274,174.44740636831162,3
482,2011-06-02,CONSTABLE RD (MURIWAI),263.0,-36.841857593688246,174.44822910655827,1
483,2010-03-10,CORLETT RD,39.0,-36.35321932351281,174.4344876432148,1
484,2012-03-28,COTTLE RD,861.0,-36.82061550855933,174.54461846246133,2
485,2008-09-05,COTTLE RD,811.0,-36.82083804374364,174.54414083828445,1
486,2011-04-04,COTTLE RD,731.0,-36.82061550855933,174.54461846246133,2
487,2011-11-08,COWAN BAY RD,162.0,-36.461133196488646,174.65380467628802,1
488,2008-08-18,COWAN BAY RD,133.0,-36.461124030385115,174.65381564092073,1
489,2010-04-27,COXHEAD CREEK RD,54.0,-36.30724292046219,174.7792724282439,1
490,2008-07-21,CROWN RD (TINDALLS BAY),478.0,-36.623903889561774,174.76953906638812,1
491,2012-03-28,CUTHBERT RD,264.0,-36.82648664727079,174.53323257302486,2
492,2009-05-29,CUTHBERT RD,262.0,-36.8264209645309,174.5334330853695,2
493,2010-12-07,CUTHBERT RD,244.0,-36.8264209645309,174.5334330853695,2
494,2011-09-21,CUTHBERT RD,238.0,-36.82648664727079,174.53323257302486,2
495,2008-08-19,DAIRY STREAM RD,303.0,-36.669421586823674,174.64780105807202,2
496,2009-02-20,DAIRY STREAM RD,500.0,-36.669838733407104,174.64761973389653,2
497,2010-06-18,DAIRY STREAM RD,479.0,-36.669838733407104,174.64761973389653,2
498,2011-09-06,DAIRY STREAM RD,520.0,-36.669421586823674,174.64780105807202,2
499,2009-05-07,DALTON RD,442.0,-36.424076927630594,174.7288094409272,1
500,2011-06-28,DALTON RD,663.0,-36.424376587601095,174.72803531017615,1
501,2010-07-28,DAVIE MARTIN RD,70.0,-36.447167512807376,174.56717212547449,1
502,2008-08-14,DAWSON RD (SNELLS BEACH),784.0,-36.426790133575004,174.72818919989487,1
503,2010-12-03,DEACON RD,1869.0,-36.762152993367636,174.57818547012351,2
504,2008-08-26,DEACON RD,1763.0,-36.762152993367636,174.57818547012351,2
505,2009-05-22,DEACON RD,1779.0,-36.76215170738696,174.57760288987606,2
506,2011-03-25,DEACON RD,1878.0,-36.76215170738696,174.57760288987606,2
507,2010-03-11,DENNIS RD (KOURAWHERO),131.0,-36.434502034716935,174.5917275454573,1
508,2010-04-23,DILL RD,43.0,-36.42707109263904,174.5249939417593,1
509,2010-03-01,DUCK CREEK RD (STILLWATER),1999.0,-36.63579822827653,174.6840045628209,2
510,2009-05-20,DUCK CREEK RD (STILLWATER),1890.0,-36.63585703692464,174.68367030921897,1
511,2011-07-20,DUCK CREEK RD (STILLWATER),1895.0,-36.63579822827653,174.6840045628209,2
512,2011-07-20,DUCK CREEK RD (STILLWATER),1815.0,-36.633348843643,174.69590703486702,1
513,2008-09-19,DUCK CREEK RD (STILLWATER),1703.0,-36.63334868444658,174.69591821545342,2
514,2009-05-20,DUCK CREEK RD (STILLWATER),1793.0,-36.63334868444658,174.69591821545342,2
515,2010-03-01,DUCK CREEK RD (STILLWATER),1891.0,-36.633349002838365,174.69589585428062,1
516,2008-08-01,DUCK CREEK RD (STILLWATER),1360.0,-36.63428942375084,174.70704475071997,1
517,2009-06-08,DUCK CREEK RD (STILLWATER),1447.0,-36.63401027958656,174.70765371978334,1
518,2010-03-05,DUCK CREEK RD (STILLWATER),1632.0,-36.634130948585785,174.7074103315657,1
519,2011-07-21,DUCK CREEK RD (STILLWATER),1506.0,-36.63421557321298,174.70716614720627,1
520,2008-08-01,DUCK CREEK RD (STILLWATER),1311.0,-36.63777506004542,174.71100275745934,1
521,2009-06-08,DUCK CREEK RD (STILLWATER),1390.0,-36.637403375591546,174.71177746074105,1
522,2010-03-05,DUCK CREEK RD (STILLWATER),1335.0,-36.63697021732617,174.7124389498888,1
523,2011-07-21,DUCK CREEK RD (STILLWATER),1413.0,-36.63813513919313,174.70978040032676,2
524,2011-07-28,DUCK CREEK RD (STILLWATER),1411.0,-36.63813513919313,174.70978040032676,2
525,2012-02-24,DUCK CREEK RD (STILLWATER),1257.0,-36.636286843895924,174.7135758228793,1
526,2009-05-19,DUCK CREEK RD (STILLWATER),270.0,-36.63600959760147,174.7140506120911,1
527,2012-02-22,DUCK CREEK RD (STILLWATER),458.0,-36.6351329541943,174.71546277927175,1
528,2011-07-21,DUCK CREEK RD (STILLWATER),386.0,-36.635583345503626,174.71485762651454,1
529,2011-07-06,ARROWSMITH RD,136.0,-36.850112286757685,174.5233745307867,1
530,2010-06-14,DUNNING RD,50.0,-36.250766498378795,174.65253118586386,1
531,2011-05-11,PUPUKE RD GLENFIELD,12627.0,-36.80192913609852,174.73240280358078,5
532,2011-11-09,CHIVALRY RD,6335.0,-36.776996449464015,174.72504003769455,1
533,2011-11-18,CHIVALRY RD,5556.0,-36.78022785411458,174.7327881377544,1
534,2011-05-19,CORONATION RD (GLENFIELD),6328.0,-36.79149436802618,174.7278642776218,2
535,2011-05-19,CORONATION RD (GLENFIELD),6306.0,-36.791494205233676,174.72787548095815,3
536,2012-05-19,CORONATION RD (GLENFIELD),6426.0,-36.79149436802618,174.7278642776218,2
537,2011-11-09,KAIPATIKI RD,9005.0,-36.779389556075095,174.71600623077651,1
538,2011-03-24,KAIPATIKI RD,12177.0,-36.784762138269656,174.70783358148094,3
539,2011-05-13,KAIPATIKI RD,12093.0,-36.784762138269656,174.70783358148094,3
540,2011-11-10,KAIPATIKI RD,12771.0,-36.784762138269656,174.70783358148094,3
541,2010-03-16,KAIPATIKI RD,12365.0,-36.78594041078994,174.7048676758622,6
542,2010-06-12,KAIPATIKI RD,12064.0,-36.78594041078994,174.7048676758622,6
543,2010-08-18,KAIPATIKI RD,12114.0,-36.78594041078994,174.7048676758622,6
544,2010-11-03,KAIPATIKI RD,12655.0,-36.78594041078994,174.7048676758622,6
545,2011-03-24,KAIPATIKI RD,12123.0,-36.78594041078994,174.7048676758622,6
546,2011-05-13,KAIPATIKI RD,12001.0,-36.78594041078994,174.7048676758622,6
547,2012-03-02,KAIPATIKI RD,12680.0,-36.78598319830604,174.7043979624144,1
548,2011-02-16,SUNSET RD (WEST),10143.0,-36.76471318620029,174.71990265311783,1
549,2011-02-16,SUNSET RD (WEST),10093.0,-36.7647038516002,174.71992485080966,1
550,2011-02-08,SUNSET RD (WEST),9375.0,-36.75795174359685,174.7231010764661,4
551,2011-05-19,SUNSET RD (WEST),9099.0,-36.75795174359685,174.7231010764661,4
552,2011-08-01,SUNSET RD (WEST),8836.0,-36.75795174359685,174.7231010764661,4
553,2011-11-01,SUNSET RD (WEST),9313.0,-36.75795174359685,174.7231010764661,4
554,2010-02-10,SUNSET RD (WEST),9290.0,-36.75794240845044,174.72312327182948,6
555,2010-05-26,SUNSET RD (WEST),9076.0,-36.75794240845044,174.72312327182948,6
556,2010-07-22,SUNSET RD (WEST),8976.0,-36.75794240845044,174.72312327182948,6
557,2010-11-27,SUNSET RD (WEST),9487.0,-36.75794240845044,174.72312327182948,6
558,2011-02-08,SUNSET RD (WEST),9338.0,-36.75794240845044,174.72312327182948,6
559,2011-05-19,SUNSET RD (WEST),9034.0,-36.75794240845044,174.72312327182948,6
